ticker,status,expected_months,downloaded_months,missing_months,extra_months,completeness_pct,missing_months_detail,extra_months_detail
ALEX,COMPLETE,83,83,0,0,100.0,"",""
BCLI,COMPLETE,83,83,0,0,100.0,"",""
BKKT,COMPLETE,50,50,0,0,100.0,"",""
VTGN,COMPLETE,83,83,0,0,100.0,"",""
OMCC,COMPLETE,15,15,0,0,100.0,"",""
ENVI,COMPLETE,12,12,0,0,100.0,"",""
LMRK,COMPLETE,36,36,0,0,100.0,"",""
CBLL,COMPLETE,14,14,0,0,100.0,"",""
IBTX,COMPLETE,72,72,0,0,100.0,"",""
HPP,COMPLETE,83,83,0,0,100.0,"",""
DXYN,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
ESOA,COMPLETE,48,48,0,0,100.0,"",""
PPBI,COMPLETE,80,80,0,0,100.0,"",""
RST,COMPLETE,22,22,0,0,100.0,"",""
HERZ,COMPLETE,5,5,0,0,100.0,"",""
OHAI,COMPLETE,12,12,0,0,100.0,"",""
ODT,INCOMPLETE,37,36,1,0,97.2972972972973,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 1]
]",""
CLIR,COMPLETE,83,83,0,0,100.0,"",""
BFAC,COMPLETE,35,35,0,0,100.0,"",""
HPAI,COMPLETE,16,16,0,0,100.0,"",""
PXED,COMPLETE,2,2,0,0,100.0,"",""
TILE,COMPLETE,83,83,0,0,100.0,"",""
ZNTL,COMPLETE,68,68,0,0,100.0,"",""
GLE,COMPLETE,15,15,0,0,100.0,"",""
BMRA,COMPLETE,83,83,0,0,100.0,"",""
DARE,COMPLETE,83,83,0,0,100.0,"",""
FET,COMPLETE,83,83,0,0,100.0,"",""
NPTN,COMPLETE,44,44,0,0,100.0,"",""
BAER,COMPLETE,35,35,0,0,100.0,"",""
YGMZ,COMPLETE,62,62,0,0,100.0,"",""
IRIX,COMPLETE,83,83,0,0,100.0,"",""
ATHX,COMPLETE,61,61,0,0,100.0,"",""
RDAG,COMPLETE,6,6,0,0,100.0,"",""
EHTH,COMPLETE,83,83,0,0,100.0,"",""
ARKO,INCOMPLETE,60,59,1,0,98.33333333333333,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
CRGE,COMPLETE,28,28,0,0,100.0,"",""
GBOX,COMPLETE,21,21,0,0,100.0,"",""
IIII,COMPLETE,23,23,0,0,100.0,"",""
SEDA,COMPLETE,35,35,0,0,100.0,"",""
ARTNA,COMPLETE,83,83,0,0,100.0,"",""
ACNB,COMPLETE,83,83,0,0,100.0,"",""
SKYA,COMPLETE,23,23,0,0,100.0,"",""
MSBF,COMPLETE,19,19,0,0,100.0,"",""
EVOL,COMPLETE,83,83,0,0,100.0,"",""
EVER,COMPLETE,83,83,0,0,100.0,"",""
AIFF,COMPLETE,16,16,0,0,100.0,"",""
FTEV,COMPLETE,24,24,0,0,100.0,"",""
MRBK,COMPLETE,83,83,0,0,100.0,"",""
PIH,COMPLETE,24,24,0,0,100.0,"",""
ERNA,COMPLETE,38,38,0,0,100.0,"",""
KURI,COMPLETE,7,7,0,0,100.0,"",""
BREW,COMPLETE,21,21,0,0,100.0,"",""
NLSN,COMPLETE,46,46,0,0,100.0,"",""
GNSS,COMPLETE,74,74,0,0,100.0,"",""
SOVO,COMPLETE,31,31,0,0,100.0,"",""
TOTA,COMPLETE,24,24,0,0,100.0,"",""
SJR,COMPLETE,52,52,0,0,100.0,"",""
ZING,COMPLETE,20,20,0,0,100.0,"",""
CCH,COMPLETE,20,20,0,0,100.0,"",""
TMCX,COMPLETE,11,11,0,0,100.0,"",""
AFI,COMPLETE,41,41,0,0,100.0,"",""
ZEST,COMPLETE,20,20,0,0,100.0,"",""
FNA,COMPLETE,43,43,0,0,100.0,"",""
FXCO,COMPLETE,23,23,0,0,100.0,"",""
MMP,COMPLETE,57,57,0,0,100.0,"",""
GAN,COMPLETE,61,61,0,0,100.0,"",""
DMAQ,COMPLETE,26,26,0,0,100.0,"",""
CLD,COMPLETE,3,3,0,0,100.0,"",""
TYGO,COMPLETE,31,31,0,0,100.0,"",""
HRTG,COMPLETE,83,83,0,0,100.0,"",""
HTLD,COMPLETE,83,83,0,0,100.0,"",""
BALY,COMPLETE,61,61,0,0,100.0,"",""
GAPA,COMPLETE,19,19,0,0,100.0,"",""
HIII,COMPLETE,21,21,0,0,100.0,"",""
HCHC,COMPLETE,33,33,0,0,100.0,"",""
BYSI,COMPLETE,83,83,0,0,100.0,"",""
TXAC,COMPLETE,2,2,0,0,100.0,"",""
UVE,COMPLETE,83,83,0,0,100.0,"",""
PRO,COMPLETE,83,83,0,0,100.0,"",""
STML,INCOMPLETE,18,17,1,0,94.44444444444444,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 6]
]",""
SUNL,COMPLETE,28,28,0,0,100.0,"",""
LKSD,COMPLETE,12,12,0,0,100.0,"",""
TNC,INCOMPLETE,83,81,2,0,97.59036144578313,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
]",""
OMIC,COMPLETE,46,46,0,0,100.0,"",""
JACS,COMPLETE,11,11,0,0,100.0,"",""
USCT,COMPLETE,29,29,0,0,100.0,"",""
FRTA,COMPLETE,39,39,0,0,100.0,"",""
GNMK,COMPLETE,28,28,0,0,100.0,"",""
ARTX,COMPLETE,12,12,0,0,100.0,"",""
NFNT,COMPLETE,22,22,0,0,100.0,"",""
HKPD,COMPLETE,11,11,0,0,100.0,"",""
LOCO,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
FBYD,COMPLETE,26,26,0,0,100.0,"",""
LPCN,COMPLETE,83,83,0,0,100.0,"",""
WTRH,COMPLETE,47,47,0,0,100.0,"",""
NDAC,COMPLETE,21,21,0,0,100.0,"",""
CRGX,COMPLETE,22,22,0,0,100.0,"",""
CCCM,COMPLETE,2,2,0,0,100.0,"",""
TBLD,COMPLETE,53,53,0,0,100.0,"",""
RXST,COMPLETE,53,53,0,0,100.0,"",""
VRA,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2023, 6]
]",""
WHG,COMPLETE,83,83,0,0,100.0,"",""
NEWA,INCOMPLETE,31,28,3,0,90.32258064516128,"shape: (3,)
Series: '' [list[i64]]
[
	[2020, 7]
	[2020, 8]
	[2020, 9]
]",""
GTI,COMPLETE,21,21,0,0,100.0,"",""
STIX,COMPLETE,21,21,0,0,100.0,"",""
POAI,COMPLETE,78,78,0,0,100.0,"",""
NTUS,COMPLETE,37,37,0,0,100.0,"",""
PPHP,COMPLETE,31,31,0,0,100.0,"",""
GNK,COMPLETE,83,83,0,0,100.0,"",""
KALA,COMPLETE,83,83,0,0,100.0,"",""
CYRN,COMPLETE,51,51,0,0,100.0,"",""
GAMB,COMPLETE,53,53,0,0,100.0,"",""
SBGI,COMPLETE,83,83,0,0,100.0,"",""
BGCP,COMPLETE,54,54,0,0,100.0,"",""
FTAIV,COMPLETE,2,2,0,0,100.0,"",""
UBOH,COMPLETE,83,83,0,0,100.0,"",""
HAYN,COMPLETE,71,71,0,0,100.0,"",""
TGI,COMPLETE,79,79,0,0,100.0,"",""
MSBI,COMPLETE,83,83,0,0,100.0,"",""
NBST,COMPLETE,50,50,0,0,100.0,"",""
TREB,COMPLETE,18,18,0,0,100.0,"",""
SDOT,COMPLETE,29,29,0,0,100.0,"",""
TLGA,COMPLETE,29,29,0,0,100.0,"",""
VRE,COMPLETE,48,48,0,0,100.0,"",""
CCD,COMPLETE,83,83,0,0,100.0,"",""
GROM,COMPLETE,54,54,0,0,100.0,"",""
CNFRZ,COMPLETE,24,24,0,0,100.0,"",""
HOL,COMPLETE,9,9,0,0,100.0,"",""
CODX,COMPLETE,83,83,0,0,100.0,"",""
CGCT,COMPLETE,6,6,0,0,100.0,"",""
PLL,COMPLETE,80,80,0,0,100.0,"",""
LATN,COMPLETE,22,22,0,0,100.0,"",""
KG,COMPLETE,7,7,0,0,100.0,"",""
FSNN,COMPLETE,4,4,0,0,100.0,"",""
HHC,INCOMPLETE,56,54,2,0,96.42857142857143,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 8]
	[2020, 9]
]",""
HMST,COMPLETE,80,80,0,0,100.0,"",""
LAKE,COMPLETE,83,83,0,0,100.0,"",""
WW,COMPLETE,79,79,0,0,100.0,"",""
BCDA,COMPLETE,76,76,0,0,100.0,"",""
PTVCB,COMPLETE,29,29,0,0,100.0,"",""
APHA,COMPLETE,28,28,0,0,100.0,"",""
NEXI,COMPLETE,57,57,0,0,100.0,"",""
WTBA,COMPLETE,83,83,0,0,100.0,"",""
TALK,COMPLETE,54,54,0,0,100.0,"",""
TMPO,COMPLETE,14,14,0,0,100.0,"",""
RPHM,COMPLETE,43,43,0,0,100.0,"",""
ORBS,COMPLETE,3,3,0,0,100.0,"",""
ENFC,COMPLETE,12,12,0,0,100.0,"",""
SILK,COMPLETE,66,66,0,0,100.0,"",""
SHOT,COMPLETE,26,26,0,0,100.0,"",""
MFH,COMPLETE,70,70,0,0,100.0,"",""
GBT,COMPLETE,46,46,0,0,100.0,"",""
ANTX,COMPLETE,45,45,0,0,100.0,"",""
DJCO,COMPLETE,83,83,0,0,100.0,"",""
TENX,COMPLETE,83,83,0,0,100.0,"",""
GNCA,COMPLETE,48,48,0,0,100.0,"",""
PBFX,COMPLETE,47,47,0,0,100.0,"",""
FAZE,COMPLETE,21,21,0,0,100.0,"",""
TTGT,COMPLETE,83,83,0,0,100.0,"",""
SMBK,COMPLETE,83,83,0,0,100.0,"",""
LVGO,COMPLETE,16,16,0,0,100.0,"",""
LATG,COMPLETE,35,35,0,0,100.0,"",""
PANL,COMPLETE,83,83,0,0,100.0,"",""
PRPB,COMPLETE,23,23,0,0,100.0,"",""
TYDEV,COMPLETE,2,2,0,0,100.0,"",""
ASTI,COMPLETE,47,47,0,0,100.0,"",""
CVKD,COMPLETE,35,35,0,0,100.0,"",""
AROW,COMPLETE,83,83,0,0,100.0,"",""
AAUC,COMPLETE,6,6,0,0,100.0,"",""
SQSP,COMPLETE,42,42,0,0,100.0,"",""
CEPT,COMPLETE,7,7,0,0,100.0,"",""
LOXO,COMPLETE,2,2,0,0,100.0,"",""
UDMY,COMPLETE,50,50,0,0,100.0,"",""
SEV,COMPLETE,23,23,0,0,100.0,"",""
MBBC,COMPLETE,48,48,0,0,100.0,"",""
AQST,COMPLETE,83,83,0,0,100.0,"",""
TAYD,COMPLETE,83,83,0,0,100.0,"",""
ATRI,COMPLETE,68,68,0,0,100.0,"",""
VRTV,COMPLETE,59,59,0,0,100.0,"",""
BAYA,COMPLETE,24,24,0,0,100.0,"",""
ATCO,COMPLETE,38,38,0,0,100.0,"",""
CTEV,COMPLETE,10,10,0,0,100.0,"",""
REAX,COMPLETE,54,54,0,0,100.0,"",""
ATNF,COMPLETE,58,58,0,0,100.0,"",""
QELL,COMPLETE,11,11,0,0,100.0,"",""
SMAR,COMPLETE,73,73,0,0,100.0,"",""
PHVS,COMPLETE,58,58,0,0,100.0,"",""
CLOE,COMPLETE,41,41,0,0,100.0,"",""
VSAC,COMPLETE,35,35,0,0,100.0,"",""
SPK,COMPLETE,17,17,0,0,100.0,"",""
EEX,COMPLETE,83,83,0,0,100.0,"",""
SESN,COMPLETE,51,51,0,0,100.0,"",""
SHEN,COMPLETE,83,83,0,0,100.0,"",""
BDMD,COMPLETE,14,14,0,0,100.0,"",""
ATOM,COMPLETE,83,83,0,0,100.0,"",""
LSI,COMPLETE,55,55,0,0,100.0,"",""
SLHG,COMPLETE,15,15,0,0,100.0,"",""
KAIR,COMPLETE,23,23,0,0,100.0,"",""
LIEN,COMPLETE,14,14,0,0,100.0,"",""
WBUY,COMPLETE,23,23,0,0,100.0,"",""
CNAT,COMPLETE,17,17,0,0,100.0,"",""
IHRT,COMPLETE,77,77,0,0,100.0,"",""
DVAX,COMPLETE,83,83,0,0,100.0,"",""
GDC,COMPLETE,35,35,0,0,100.0,"",""
WRI,COMPLETE,32,32,0,0,100.0,"",""
CHFS,INCOMPLETE,28,27,1,0,96.42857142857143,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 4]
]",""
QTRX,COMPLETE,83,83,0,0,100.0,"",""
IIAC,COMPLETE,12,12,0,0,100.0,"",""
BTTC,COMPLETE,33,33,0,0,100.0,"",""
GTXI,COMPLETE,6,6,0,0,100.0,"",""
LBBB,COMPLETE,23,23,0,0,100.0,"",""
MODG,COMPLETE,39,39,0,0,100.0,"",""
NXTD,COMPLETE,39,39,0,0,100.0,"",""
RSSS,COMPLETE,69,69,0,0,100.0,"",""
FMBH,COMPLETE,83,83,0,0,100.0,"",""
GRNT,COMPLETE,38,38,0,0,100.0,"",""
MTAL,COMPLETE,50,50,0,0,100.0,"",""
RCKT,COMPLETE,83,83,0,0,100.0,"",""
DESP,COMPLETE,77,77,0,0,100.0,"",""
RVNC,COMPLETE,74,74,0,0,100.0,"",""
ABGI,COMPLETE,25,25,0,0,100.0,"",""
I,COMPLETE,17,17,0,0,100.0,"",""
ACAM,COMPLETE,21,21,0,0,100.0,"",""
GLBZ,COMPLETE,83,83,0,0,100.0,"",""
PDOT,COMPLETE,24,24,0,0,100.0,"",""
HELE,COMPLETE,83,83,0,0,100.0,"",""
PESI,COMPLETE,83,83,0,0,100.0,"",""
KTCC,COMPLETE,83,83,0,0,100.0,"",""
PRG,COMPLETE,60,60,0,0,100.0,"",""
XPDB,COMPLETE,26,26,0,0,100.0,"",""
VMGA,COMPLETE,17,17,0,0,100.0,"",""
ECBK,COMPLETE,41,41,0,0,100.0,"",""
CNOB,COMPLETE,83,83,0,0,100.0,"",""
IPAS,COMPLETE,2,2,0,0,100.0,"",""
FOMX,COMPLETE,15,15,0,0,100.0,"",""
SBH,COMPLETE,83,83,0,0,100.0,"",""
AIIO,COMPLETE,4,4,0,0,100.0,"",""
LIBY,COMPLETE,28,28,0,0,100.0,"",""
CATM,COMPLETE,30,30,0,0,100.0,"",""
SHCR,COMPLETE,40,40,0,0,100.0,"",""
JMSB,COMPLETE,47,47,0,0,100.0,"",""
FUBO,COMPLETE,62,62,0,0,100.0,"",""
REUN,COMPLETE,12,12,0,0,100.0,"",""
ZBAO,COMPLETE,20,20,0,0,100.0,"",""
IMGN,COMPLETE,62,62,0,0,100.0,"",""
BYFC,COMPLETE,83,83,0,0,100.0,"",""
AUS,COMPLETE,20,20,0,0,100.0,"",""
DMYS,COMPLETE,18,18,0,0,100.0,"",""
OMCL,COMPLETE,83,83,0,0,100.0,"",""
HSCS,COMPLETE,42,42,0,0,100.0,"",""
WFT,COMPLETE,5,5,0,0,100.0,"",""
TVPT,COMPLETE,5,5,0,0,100.0,"",""
HPLT,COMPLETE,24,24,0,0,100.0,"",""
FICV,COMPLETE,30,30,0,0,100.0,"",""
RPAI,COMPLETE,34,34,0,0,100.0,"",""
CBLK,COMPLETE,10,10,0,0,100.0,"",""
HYMC,COMPLETE,66,66,0,0,100.0,"",""
LTXB,COMPLETE,10,10,0,0,100.0,"",""
AZEK,INCOMPLETE,61,60,1,0,98.36065573770492,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 7]
]",""
WLGS,COMPLETE,29,29,0,0,100.0,"",""
CLRB,COMPLETE,83,83,0,0,100.0,"",""
NOVV,COMPLETE,36,36,0,0,100.0,"",""
INCR,COMPLETE,51,51,0,0,100.0,"",""
SC,COMPLETE,37,37,0,0,100.0,"",""
UVSP,INCOMPLETE,83,81,2,0,97.59036144578313,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
]",""
GHIX,COMPLETE,34,34,0,0,100.0,"",""
EBSB,COMPLETE,35,35,0,0,100.0,"",""
HFBL,COMPLETE,83,83,0,0,100.0,"",""
WTF,COMPLETE,8,8,0,0,100.0,"",""
EUSG,COMPLETE,10,10,0,0,100.0,"",""
GEC,COMPLETE,24,24,0,0,100.0,"",""
ELOG,COMPLETE,4,4,0,0,100.0,"",""
SLCA,COMPLETE,67,67,0,0,100.0,"",""
MCRI,COMPLETE,83,83,0,0,100.0,"",""
DCP,COMPLETE,54,54,0,0,100.0,"",""
BGIN,COMPLETE,2,2,0,0,100.0,"",""
VYGG,COMPLETE,24,24,0,0,100.0,"",""
SXC,COMPLETE,83,83,0,0,100.0,"",""
PWSC,COMPLETE,39,39,0,0,100.0,"",""
TE,COMPLETE,9,9,0,0,100.0,"",""
NCRA,COMPLETE,48,48,0,0,100.0,"",""
MBINO,COMPLETE,66,66,0,0,100.0,"",""
NCT,COMPLETE,9,9,0,0,100.0,"",""
ZEN,COMPLETE,47,47,0,0,100.0,"",""
BLBX,COMPLETE,49,49,0,0,100.0,"",""
ARCW,COMPLETE,26,26,0,0,100.0,"",""
DMK,COMPLETE,6,6,0,0,100.0,"",""
PLTN,COMPLETE,18,18,0,0,100.0,"",""
LEAF,COMPLETE,30,30,0,0,100.0,"",""
SPCE,COMPLETE,74,74,0,0,100.0,"",""
ABEO,COMPLETE,83,83,0,0,100.0,"",""
ENTO,COMPLETE,19,19,0,0,100.0,"",""
FCBP,COMPLETE,31,31,0,0,100.0,"",""
PLAY,COMPLETE,83,83,0,0,100.0,"",""
IMCC,COMPLETE,57,57,0,0,100.0,"",""
BCTX,COMPLETE,58,58,0,0,100.0,"",""
SHO,COMPLETE,83,83,0,0,100.0,"",""
KELYA,COMPLETE,83,83,0,0,100.0,"",""
EVGN,COMPLETE,83,83,0,0,100.0,"",""
IPOC,COMPLETE,8,8,0,0,100.0,"",""
ESXB,COMPLETE,36,36,0,0,100.0,"",""
CPAQ,COMPLETE,11,11,0,0,100.0,"",""
JDZG,COMPLETE,19,19,0,0,100.0,"",""
GSAH,COMPLETE,29,29,0,0,100.0,"",""
DBGI,COMPLETE,55,55,0,0,100.0,"",""
FTRP,COMPLETE,14,14,0,0,100.0,"",""
MSGM,COMPLETE,59,59,0,0,100.0,"",""
EAR,COMPLETE,41,41,0,0,100.0,"",""
MODD,COMPLETE,48,48,0,0,100.0,"",""
SNPR,COMPLETE,10,10,0,0,100.0,"",""
USER,COMPLETE,15,15,0,0,100.0,"",""
ADGM,COMPLETE,16,16,0,0,100.0,"",""
MATW,COMPLETE,83,83,0,0,100.0,"",""
AMLX,COMPLETE,47,47,0,0,100.0,"",""
MDXG,INCOMPLETE,61,59,2,0,96.72131147540983,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
]",""
LAAA,COMPLETE,18,18,0,0,100.0,"",""
CORV,COMPLETE,17,17,0,0,100.0,"",""
REVH,COMPLETE,20,20,0,0,100.0,"",""
MNTX,COMPLETE,72,72,0,0,100.0,"",""
SPEC,COMPLETE,34,34,0,0,100.0,"",""
DNOW,COMPLETE,83,83,0,0,100.0,"",""
CTAC,COMPLETE,25,25,0,0,100.0,"",""
DIST,COMPLETE,27,27,0,0,100.0,"",""
SHLL,COMPLETE,19,19,0,0,100.0,"",""
CPZ,COMPLETE,73,73,0,0,100.0,"",""
IVC,COMPLETE,49,49,0,0,100.0,"",""
AGCB,COMPLETE,24,24,0,0,100.0,"",""
MAX,COMPLETE,62,62,0,0,100.0,"",""
RNGR,COMPLETE,83,83,0,0,100.0,"",""
ASIC,COMPLETE,6,6,0,0,100.0,"",""
LB,INCOMPLETE,50,49,1,0,98.0,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 3]
]",""
APEX,COMPLETE,18,18,0,0,100.0,"",""
DV,COMPLETE,56,56,0,0,100.0,"",""
RVSB,COMPLETE,83,83,0,0,100.0,"",""
GWR,COMPLETE,12,12,0,0,100.0,"",""
BLDP,COMPLETE,83,83,0,0,100.0,"",""
RDWR,COMPLETE,83,83,0,0,100.0,"",""
CIR,COMPLETE,58,58,0,0,100.0,"",""
RPAY,COMPLETE,77,77,0,0,100.0,"",""
NUVO,COMPLETE,4,4,0,0,100.0,"",""
STEM,COMPLETE,56,56,0,0,100.0,"",""
BCRX,COMPLETE,83,83,0,0,100.0,"",""
KIDZ,COMPLETE,8,8,0,0,100.0,"",""
BRKL,COMPLETE,80,80,0,0,100.0,"",""
AAIC,COMPLETE,39,39,0,0,100.0,"",""
FVT,COMPLETE,22,22,0,0,100.0,"",""
OSTR,COMPLETE,22,22,0,0,100.0,"",""
ABP,COMPLETE,13,13,0,0,100.0,"",""
UCTT,COMPLETE,83,83,0,0,100.0,"",""
ORRF,COMPLETE,83,83,0,0,100.0,"",""
OSIR,COMPLETE,4,4,0,0,100.0,"",""
CDR,COMPLETE,44,44,0,0,100.0,"",""
TCVA,COMPLETE,25,25,0,0,100.0,"",""
SYRA,COMPLETE,27,27,0,0,100.0,"",""
GGMC,COMPLETE,20,20,0,0,100.0,"",""
PELI,COMPLETE,6,6,0,0,100.0,"",""
VANI,COMPLETE,40,40,0,0,100.0,"",""
STXB,COMPLETE,40,40,0,0,100.0,"",""
CPF,COMPLETE,83,83,0,0,100.0,"",""
RMBL,COMPLETE,80,80,0,0,100.0,"",""
VMW,COMPLETE,59,59,0,0,100.0,"",""
DEH,COMPLETE,13,13,0,0,100.0,"",""
GOVX,COMPLETE,63,63,0,0,100.0,"",""
FDMT,COMPLETE,60,60,0,0,100.0,"",""
SENEA,COMPLETE,83,83,0,0,100.0,"",""
BCBP,COMPLETE,83,83,0,0,100.0,"",""
SCSC,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
AVXL,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
FAII,COMPLETE,9,9,0,0,100.0,"",""
LSB,COMPLETE,17,17,0,0,100.0,"",""
FLYA,COMPLETE,14,14,0,0,100.0,"",""
CLEU,COMPLETE,62,62,0,0,100.0,"",""
OSUR,COMPLETE,83,83,0,0,100.0,"",""
SVMH,COMPLETE,14,14,0,0,100.0,"",""
LFLY,COMPLETE,44,44,0,0,100.0,"",""
JE,COMPLETE,27,27,0,0,100.0,"",""
MSON,COMPLETE,34,34,0,0,100.0,"",""
PEGR,COMPLETE,32,32,0,0,100.0,"",""
FGNX,COMPLETE,4,4,0,0,100.0,"",""
EVFM,COMPLETE,83,83,0,0,100.0,"",""
SXCP,COMPLETE,6,6,0,0,100.0,"",""
EXPC,COMPLETE,19,19,0,0,100.0,"",""
SALM,COMPLETE,83,83,0,0,100.0,"",""
CYRX,COMPLETE,83,83,0,0,100.0,"",""
YTPG,COMPLETE,25,25,0,0,100.0,"",""
AIOT,COMPLETE,17,17,0,0,100.0,"",""
CIVB,COMPLETE,83,83,0,0,100.0,"",""
BMEA,COMPLETE,56,56,0,0,100.0,"",""
GRDN,COMPLETE,15,15,0,0,100.0,"",""
HSPT,COMPLETE,10,10,0,0,100.0,"",""
OFED,COMPLETE,83,83,0,0,100.0,"",""
PROP,COMPLETE,25,25,0,0,100.0,"",""
FLD,COMPLETE,15,15,0,0,100.0,"",""
FOA,COMPLETE,56,56,0,0,100.0,"",""
AFAC,COMPLETE,12,12,0,0,100.0,"",""
BORR,COMPLETE,77,77,0,0,100.0,"",""
CRVS,COMPLETE,83,83,0,0,100.0,"",""
CIO,COMPLETE,83,83,0,0,100.0,"",""
FGNA,COMPLETE,9,9,0,0,100.0,"",""
ALSK,COMPLETE,31,31,0,0,100.0,"",""
OVBC,COMPLETE,83,83,0,0,100.0,"",""
TDIC,COMPLETE,5,5,0,0,100.0,"",""
TASK,COMPLETE,54,54,0,0,100.0,"",""
DMN,COMPLETE,7,7,0,0,100.0,"",""
SUPV,COMPLETE,83,83,0,0,100.0,"",""
TBA,COMPLETE,6,6,0,0,100.0,"",""
MDSO,COMPLETE,10,10,0,0,100.0,"",""
AFMD,COMPLETE,77,77,0,0,100.0,"",""
TKKS,COMPLETE,14,14,0,0,100.0,"",""
DGII,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
BOCH,COMPLETE,33,33,0,0,100.0,"",""
SLQT,COMPLETE,67,67,0,0,100.0,"",""
WTG,COMPLETE,5,5,0,0,100.0,"",""
BOJA,COMPLETE,1,1,0,0,100.0,"",""
AKAN,COMPLETE,45,45,0,0,100.0,"",""
SRBK,COMPLETE,27,27,0,0,100.0,"",""
RIBB,COMPLETE,9,9,0,0,100.0,"",""
LGVN,COMPLETE,58,58,0,0,100.0,"",""
PHR,COMPLETE,77,77,0,0,100.0,"",""
WCFB,COMPLETE,55,55,0,0,100.0,"",""
CAHC,COMPLETE,7,7,0,0,100.0,"",""
CPTN,COMPLETE,36,36,0,0,100.0,"",""
NFX,COMPLETE,2,2,0,0,100.0,"",""
PTAC,COMPLETE,12,12,0,0,100.0,"",""
PHCF,COMPLETE,51,51,0,0,100.0,"",""
NTLA,COMPLETE,83,83,0,0,100.0,"",""
MCAA,COMPLETE,36,36,0,0,100.0,"",""
AQXP,COMPLETE,8,8,0,0,100.0,"",""
PINE,INCOMPLETE,73,72,1,0,98.63013698630137,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
BRS,COMPLETE,5,5,0,0,100.0,"",""
RSKD,COMPLETE,53,53,0,0,100.0,"",""
HUSN,COMPLETE,25,25,0,0,100.0,"",""
JEWL,COMPLETE,36,36,0,0,100.0,"",""
HERA,COMPLETE,24,24,0,0,100.0,"",""
FATBV,COMPLETE,1,1,0,0,100.0,"",""
AFH,COMPLETE,21,21,0,0,100.0,"",""
HLP,COMPLETE,33,33,0,0,100.0,"",""
PVLA,COMPLETE,12,12,0,0,100.0,"",""
MARX,COMPLETE,23,23,0,0,100.0,"",""
IAA,COMPLETE,46,46,0,0,100.0,"",""
VVNT,COMPLETE,39,39,0,0,100.0,"",""
AFJK,COMPLETE,23,23,0,0,100.0,"",""
XHR,INCOMPLETE,83,81,2,0,97.59036144578313,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
]",""
OSBC,COMPLETE,83,83,0,0,100.0,"",""
GYRO,COMPLETE,83,83,0,0,100.0,"",""
DHX,COMPLETE,83,83,0,0,100.0,"",""
EGOX,COMPLETE,7,7,0,0,100.0,"",""
PGAC,COMPLETE,4,4,0,0,100.0,"",""
ELTK,COMPLETE,83,83,0,0,100.0,"",""
ANGH,COMPLETE,46,46,0,0,100.0,"",""
SES,COMPLETE,63,63,0,0,100.0,"",""
INSU,COMPLETE,17,17,0,0,100.0,"",""
SKYT,COMPLETE,56,56,0,0,100.0,"",""
GERN,INCOMPLETE,83,82,1,0,98.79518072289156,"shape: (1,)
Series: '' [list[i64]]
[
	[2020, 12]
]",""
PAIC,COMPLETE,15,15,0,0,100.0,"",""
GATE,COMPLETE,42,42,0,0,100.0,"",""
PD,COMPLETE,80,80,0,0,100.0,"",""
NPAB,COMPLETE,35,35,0,0,100.0,"",""
CSWC,COMPLETE,83,83,0,0,100.0,"",""
EVRI,COMPLETE,78,78,0,0,100.0,"",""
NVSA,COMPLETE,23,23,0,0,100.0,"",""
PAE,COMPLETE,25,25,0,0,100.0,"",""
FCAX,COMPLETE,23,23,0,0,100.0,"",""
ZYBT,COMPLETE,11,11,0,0,100.0,"",""
PARAA,COMPLETE,43,43,0,0,100.0,"",""
AWRE,INCOMPLETE,83,81,2,0,97.59036144578313,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
]",""
HLBZ,COMPLETE,20,20,0,0,100.0,"",""
ETAO,COMPLETE,16,16,0,0,100.0,"",""
WRK,COMPLETE,67,67,0,0,100.0,"",""
ATLO,INCOMPLETE,83,81,2,0,97.59036144578313,"shape: (2,)
Series: '' [list[i64]]
[
	[2020, 12]
	[2021, 1]
]",""
